Time [s],PL [mbar],TL [C],PC [mbar],TC [C],PR [mbar],TR [C],EX [deg],EY [deg],EZ [deg],QW [-],QX [-],QY [-],QZ [-],MX [microT],MY [microT],MZ [microT],AX [m/s2],AY [m/s2],AZ [m/s2],RX [rad/s],RY [rad/s],RZ [rad/s],CSM,CSA,CSR,CSTOT
172.55, 1266.0, 26.09, 1265.4, 25.57, 1255.8, 26.5, 21.81, 3.812, 92.31, -0.67987, 0.7160034, -0.08875, 0.13135, 17.188, -75.750, 22.000, -2.66, -12.12, -1.37, 1.7766666, -3.6766667, -7.1500001, 0, 0, 0, 0
172.56, 1270.2, 26.09, 1277.6, 25.57, 1265.2, 26.5, 27.62, 7.625, 91.31, -0.67871, 0.7110596, -0.07697, 0.16699, 17.188, -75.750, 22.000, -2.02, -10.78, -1.01, 1.5222223, -3.8477778, -6.8200002, 0, 0, 0, 0
172.57, 1262.9, 26.09, 1262.6, 25.57, 1259.6, 26.5, 33.19, 11.188, 90.25, -0.67590, 0.7057495, -0.06647, 0.20154, 37.062, -52.875, 3.000, -0.79, -11.04, -0.94, 1.2722223, -3.9000001, -6.5244446, 0, 0, 0, 0
172.58, 1269.3, 26.09, 1274.3, 25.57, 1273.5, 26.5, 38.62, 14.625, 89.19, -0.67181, 0.6999512, -0.05688, 0.23566, 37.062, -52.875, 3.000, -0.38, -10.94, -0.76, 1.0944444, -4.0122223, -6.3755555, 0, 0, 0, 0
172.59, 1267.9, 26.09, 1258.4, 25.57, 1260.2, 26.5, 44.00, 18.062, 87.94, -0.66638, 0.6935425, -0.04767, 0.26953, 37.062, -52.875, 3.000, -0.06, -11.15, -0.57, 0.9766667, -4.0811110, -6.3422222, 0, 0, 0, 0
172.60, 1267.0, 26.09, 1268.4, 25.57, 1264.7, 26.5, 49.31, 21.438, 86.62, -0.65979, 0.6865845, -0.03821, 0.30298, 37.062, -52.875, 3.000, 0.46, -11.12, 0.06, 0.8744444, -4.0177779, -6.3844442, 0, 0, 0, 0
172.61, 1264.9, 26.09, 1268.5, 25.57, 1265.8, 26.5, 54.50, 24.812, 85.19, -0.65186, 0.6792603, -0.02795, 0.33600, 37.062, -52.875, 3.000, 0.88, -11.85, 0.46, 0.8000000, -3.8699999, -6.5177779, 0, 0, 0, 0
172.62, 1275.7, 26.09, 1267.3, 25.57, 1264.5, 26.5, 59.62, 28.250, 83.56, -0.64294, 0.6712646, -0.01624, 0.36847, 44.188, -38.688, -1.000, 0.95, -12.02, 0.81, 0.8444445, -3.6611111, -6.7255554, 0, 0, 0, 0
172.63, 1270.0, 26.09, 1275.0, 25.57, 1269.9, 26.5, 64.50, 31.750, 81.69, -0.63354, 0.6622314, -0.00287, 0.40009, 44.188, -38.688, -1.000, 1.10, -13.00, 1.06, 1.0355556, -3.3944445, -6.8677778, 0, 0, 0, 0
172.64, 1275.2, 26.09, 1272.4, 25.57, 1271.9, 26.5, 69.00, 35.188, 79.50, -0.62427, 0.6524658, 0.01300, 0.42938, 44.188, -38.688, -1.000, 1.43, -11.06, 1.48, 1.3688889, -2.7955556, -6.8899999, 0, 0, 0, 0
172.65, 1279.8, 26.09, 1277.4, 25.57, 1273.7, 26.5, 73.19, 38.562, 77.19, -0.60535, 0.6320190, 0.04773, 0.48151, 44.188, -38.688, -1.000, 1.89, -11.12, 1.57, 1.4966667, -2.4155555, -6.7933335, 0, 0, 0, 0
172.66, 1269.1, 26.09, 1269.8, 25.57, 1268.8, 26.5, 76.94, 41.750, 74.69, -0.60535, 0.6320190, 0.04773, 0.48151, 44.188, -38.688, -1.000, 2.32, -11.96, 1.81, 1.6033334, -7.9200001, -6.5988889, 0, 0, 0, 0
172.67, 1281.7, 26.09, 1268.4, 25.57, 1267.1, 26.5, 80.25, 44.812, 72.00, -0.59680, 0.6215210, 0.06696, 0.50305, 34.375, -31.500, 6.188, 3.01, -12.20, 1.99, 1.9311111, -5.5777779, -6.2811112, 0, 0, 0, 0
172.68, 1272.6, 26.09, 1273.4, 25.57, 1271.4, 26.5, 85.31, 50.312, 65.94, -0.58368, 0.5987549, 0.10779, 0.53784, 34.375, -31.500, 6.188, 3.43, -10.31, 2.49, 2.3744445, -3.8800001, -5.8811111, 0, 0, 0, 0
172.69, 1275.7, 26.09, 1280.4, 25.57, 1269.0, 26.5, 87.19, 52.812, 62.69, -0.57843, 0.5873413, 0.12946, 0.55109, 34.375, -31.500, 6.188, 3.71, -10.43, 2.79, 2.6088889, -2.7466667, -5.5466666, 0, 0, 0, 0
172.71, 1277.2, 26.09, 1267.1, 25.57, 1279.1, 26.5, 88.62, 55.312, 59.62, -0.57391, 0.5769043, 0.15283, 0.56079, 34.375, -31.500, 6.188, 4.03, -11.25, 3.03, 2.8933334, -2.8622222, -5.2077780, 0, 0, 0, 0
172.72, 1280.4, 26.09, 1279.1, 25.57, 1281.4, 26.5, 88.62, 55.312, 59.62, -0.57391, 0.5769043, 0.15283, 0.56079, 34.375, -31.500, 6.188, 4.25, -7.64, 3.32, 3.1544445, -2.2400000, -4.8833332, 0, 0, 0, 0
172.73, 1291.1, 26.09, 1281.3, 25.57, 1279.4, 26.5, 89.88, 57.812, 56.75, -0.56885, 0.5680542, 0.17725, 0.56769, 12.688, -33.750, 36.188, 4.55, -7.56, 3.19, 3.1177778, -4.8933334, -4.6844444, 0, 0, 0, 0
172.74, 1283.4, 26.09, 1291.3, 25.57, 1284.1, 26.5, 91.50, 63.000, 51.94, -0.55817, 0.5548706, 0.22870, 0.57300, 12.688, -33.750, 36.188, 4.86, -8.04, 2.92, 3.1711111, -2.4788890, -4.1077776, 0, 0, 0, 0
172.75, 1279.9, 26.09, 1284.8, 25.57, 1282.9, 26.5, 91.88, 65.625, 50.12, -0.55280, 0.5502930, 0.25525, 0.57135, 12.688, -33.750, 36.188, 5.13, -6.96, 2.92, 3.1900001, -3.0255556, -3.7766666, 0, 0, 0, 0
172.76, 1279.3, 26.09, 1274.1, 25.57, 1274.5, 26.5, 92.00, 68.312, 49.06, -0.54718, 0.5472412, 0.28223, 0.56696, 12.688, -33.750, 36.188, 6.17, -5.99, 2.55, 3.1922221, -3.5744445, -3.4500000, 0, 0, 0, 0
172.77, 1284.0, 26.09, 1276.7, 25.57, 1269.6, 26.5, 91.88, 71.062, 48.94, -0.54126, 0.5457764, 0.30957, 0.55981, 2.188, -20.250, 66.250, 6.89, -6.01, 2.29, 3.1755555, -4.1588888, -3.1233332, 0, 0, 0, 0
172.78, 1284.1, 26.09, 1284.5, 25.57, 1280.6, 26.5, 91.56, 74.000, 50.75, -0.53418, 0.5466919, 0.33795, 0.54919, 2.188, -20.250, 66.250, 7.59, -5.73, 2.05, 3.1188889, -5.0177779, -2.8255556, 0, 0, 0, 0
172.79, 1284.6, 26.09, 1279.8, 25.57, 1280.2, 26.5, 91.00, 77.125, 56.19, -0.52502, 0.5504761, 0.36780, 0.53485, 2.188, -20.250, 66.250, 8.74, -4.71, 1.78, 2.9944444, -6.0966668, -2.6077778, 0, 0, 0, 0
172.80, 1281.1, 26.09, 1283.3, 25.57, 1282.8, 26.5, 90.38, 80.125, 68.81, -0.51331, 0.5567627, 0.39899, 0.51703, 2.188, -20.250, 66.250, 8.98, -4.25, 1.65, 2.8333333, -7.1399999, -2.4800000, 0, 0, 0, 0
172.81, 1282.8, 26.09, 1283.7, 25.57, 1282.3, 26.5, 89.69, 82.188, 94.50, -0.49854, 0.5650635, 0.43140, 0.49609, 2.188, -20.250, 66.250, 9.17, -4.29, 1.46, 2.6577778, -2.0255556, -2.4411111, 0, 0, 0, 0
172.82, 1288.7, 26.09, 1288.4, 25.57, 1278.4, 26.5, 89.00, 81.562, 129.19, -0.48041, 0.5748901, 0.46460, 0.47217, 9.688, -5.250, 68.188, 9.69, -4.42, 0.69, 2.4588890, -2.2527778, -2.4488888, 0, 0, 0, 0
172.83, 1286.9, 26.09, 1272.2, 25.57, 1277.8, 26.5, 88.31, 78.125, 152.88, -0.45868, 0.5855713, 0.49823, 0.44550, 9.688, -5.250, 68.188, 9.72, -4.05, 0.37, 2.2366667, -2.4563890, -2.4877777, 0, 0, 0, 0
172.84, 1291.5, 26.09, 1282.5, 25.57, 1289.3, 26.5, 87.69, 73.250, 165.00, -0.43323, 0.5967407, 0.53186, 0.41632, 9.688, -5.250, 68.188, 9.86, -4.00, -0.07, 2.0055556, -2.6411111, -2.5488889, 0, 0, 0, 0
172.85, 1300.1, 26.09, 1300.2, 25.57, 1287.8, 26.5, 87.19, 67.562, 171.44, -0.40424, 0.6076660, 0.56494, 0.38495, 9.688, -5.250, 68.188, 9.87, -3.00, -0.94, 1.7755556, -2.7963889, -2.6066666, 0, 0, 0, 0
172.86, 1299.4, 26.09, 1294.4, 25.57, 1292.6, 26.5, 86.75, 61.375, 175.19, -0.37164, 0.6180420, 0.59705, 0.35132, 9.688, -5.250, 68.188, 9.80, -2.83, -1.37, 1.5500000, -2.9397223, -2.6644444, 0, 0, 0, 0
172.87, 1292.1, 26.09, 1292.9, 25.57, 1290.1, 26.5, 86.44, 54.812, 177.50, -0.33563, 0.6273804, 0.62781, 0.31555, 17.875, -4.062, 72.188, 9.53, -2.50, -1.66, 1.3600000, -3.0755556, -2.6944444, 0, 0, 0, 0
172.88, 1283.4, 26.09, 1281.9, 25.57, 1284.5, 26.5, 86.19, 47.875, 178.94, -0.29651, 0.6351929, 0.65692, 0.27759, 17.875, -4.062, 72.188, 9.28, -2.67, -2.04, 1.2288889, -3.1949999, -2.7322223, 0, 0, 0, 0
172.89, 1285.8, 26.09, 1287.2, 25.57, 1283.1, 26.5, 86.25, 40.812, 179.88, -0.25500, 0.6408081, 0.68390, 0.23792, 17.875, -4.062, 72.188, 8.38, -2.33, -2.54, 1.1577778, -3.2708333, -2.7855556, 0, 0, 0, 0
172.90, 1286.5, 26.09, 1282.8, 25.57, 1284.3, 26.5, 84.50, 33.562, -179.50, -0.21173, 0.6438599, 0.70837, 0.19696, 17.875, -4.062, 72.188, 7.90, -2.28, -2.97, 1.1311111, -3.3102777, -2.8444445, 0, 0, 0, 0
172.91, 1291.7, 26.09, 1288.9, 25.57, 1289.2, 26.5, 82.81, 26.312, -179.25, -0.16730, 0.6439819, 0.73022, 0.15521, 17.875, -4.062, 72.188, 7.16, -1.98, -3.18, 1.1111112, -3.3230555, -2.9166667, 0, 0, 0, 0
172.92, 1296.2, 26.09, 1295.2, 25.57, 1296.2, 26.5, 81.06, 19.125, -179.19, -0.12244, 0.6411743, 0.74908, 0.11310, 36.250, 8.688, 92.688, 5.50, -1.67, -3.84, 1.0988889, -3.3008332, -2.9888890, 0, 0, 0, 0
172.93, 1301.3, 26.09, 1301.9, 25.57, 1297.9, 26.5, 79.38, 12.062, -179.38, -0.07782, 0.6353149, 0.76501, 0.07141, 36.250, 8.688, 92.688, 4.56, -1.73, -4.09, 1.0911111, -3.2391667, -3.0555556, 0, 0, 0, 0
172.94, 1303.7, 26.09, 1307.7, 25.57, 1303.5, 26.5, 77.69, 5.250, -179.69, -0.03461, 0.6267090, 0.77783, 0.03082, 36.250, 8.688, 92.688, 3.43, -1.48, -4.37, 1.0866667, -3.1241667, -3.0922222, 0, 0, 0, 0
172.95, 1296.2, 26.09, 1301.0, 25.57, 1305.9, 26.5, 76.00, -1.125, 179.69, 0.00629, 0.6158447, 0.78778, -0.00793, 36.250, 8.688, 92.688, 2.33, -1.59, -4.65, 1.0977777, -2.9561112, -3.0822222, 0, 0, 0, 0
172.96, 1296.5, 26.09, 1291.9, 25.57, 1294.3, 26.5, 74.38, -7.000, 178.94, 0.04346, 0.6033936, 0.79504, -0.04407, 36.250, 8.688, 92.688, 0.09, -1.64, -5.05, 1.1422222, -2.7177777, -2.9966667, 0, 0, 0, 0
172.97, 1292.5, 26.09, 1293.9, 25.57, 1290.1, 26.5, 72.81, -12.125, 178.00, 0.07507, 0.5902710, 0.80005, -0.07654, 56.562, 40.188, 53.562, -0.97, -1.53, -5.41, 1.2555555, -2.3777778, -2.8355556, 0, 0, 0, 0
172.98, 1296.5, 26.09, 1297.6, 25.57, 1299.7, 26.5, 71.38, -16.250, 176.81, 0.09943, 0.5775146, 0.80353, -0.10449, 56.562, 40.188, 53.562, -1.77, -1.77, -5.83, 1.4299999, -7.7244444, -2.6255555, 0, 0, 0, 0
172.99, 1306.8, 26.09, 1300.6, 25.57, 1304.8, 26.5, 70.12, -19.312, 175.44, 0.12561, 0.5560303, 0.80853, -0.14606, 56.562, 40.188, 53.562, -2.33, -1.79, -6.13, 1.6044445, -5.7455554, -2.4000001, 0, 0, 0, 0
173.00, 1300.1, 26.09, 1309.2, 25.57, 1310.1, 26.5, 69.00, -21.438, 174.00, 0.12897, 0.5480347, 0.81079, -0.16010, 56.562, 40.188, 53.562, -2.86, -1.87, -6.92, 1.6677778, -4.1088891, -2.1533334, 0, 0, 0, 0
173.01, 1299.1, 26.09, 1301.7, 25.57, 1307.4, 26.5, 68.06, -22.562, 172.62, 0.12897, 0.5480347, 0.81079, -0.16010, 56.562, 40.188, 53.562, -3.17, -1.83, -7.12, 1.7122222, -0.5980555, -1.9022223, 0, 0, 0, 0
173.02, 1297.0, 26.09, 1296.2, 25.57, 1293.8, 26.5, 67.38, -22.438, 171.19, 0.12250, 0.5428467, 0.81360, -0.16833, 69.000, 43.500, 37.000, -2.69, -2.08, -7.22, 1.9233333, -0.7644445, -1.6433333, 0, 0, 0, 0
173.03, 1298.5, 26.09, 1305.5, 25.57, 1308.9, 26.5, 66.88, -18.062, 168.38, 0.07837, 0.5415039, 0.81995, -0.16833, 69.000, 43.500, 37.000, -2.22, -2.02, -6.67, 2.1822221, -0.6191667, -1.3877778, 0, 0, 0, 0
173.04, 1313.9, 26.09, 1308.6, 25.57, 1308.3, 26.5, 67.00, -14.250, 166.88, 0.04266, 0.5444946, 0.82196, -0.16174, 69.000, 43.500, 37.000, -1.65, -2.17, -6.28, 2.5744445, -1.2997222, -1.1500000, 0, 0, 0, 0
173.05, 1312.9, 26.09, 1307.9, 25.57, 1311.7, 26.5, 67.44, -9.938, 165.31, 0.00256, 0.5485840, 0.82190, -0.15344, 69.000, 43.500, 37.000, -1.06, -2.45, -5.77, 3.1966667, -0.5022222, -0.5788889, 0, 0, 0, 0
173.06, 1310.8, 26.09, 1308.4, 25.57, 1304.9, 26.5, 67.44, -9.938, 165.31, -0.04144, 0.5535889, 0.81915, -0.14417, 69.000, 43.500, 37.000, -0.99, -2.25, -5.26, 3.1966667, -0.5022222, -0.5788889, 0, 0, 0, 0
173.08, 1305.2, 26.09, 1308.5, 25.57, 1304.6, 26.5, 69.12, -0.250, 161.38, -0.08972, 0.5598755, 0.81262, -0.13452, 65.250, 63.375, 42.500, -1.34, -2.01, -4.71, 3.5788889, -0.1383333, -0.2322222, 0, 0, 0, 0
173.09, 1304.7, 26.09, 1306.5, 25.57, 1309.7, 26.5, 70.69, 4.875, 158.75, -0.14191, 0.5682373, 0.80090, -0.12469, 65.250, 63.375, 42.500, -1.67, -1.66, -4.61, 4.6544442, 0.6602083, 1.1422222, 0, 0, 0, 0
173.10, 1314.6, 26.09, 1312.5, 25.57, 1310.4, 26.5, 72.94, 10.062, 155.50, -0.19678, 0.5789795, 0.78284, -0.11493, 65.250, 63.375, 42.500, -1.67, -2.01, -4.91, 5.0766668, 2.8122222, 2.2488890, 0, 0, 0, 0
173.11, 1320.7, 26.09, 1318.3, 25.57, 1320.0, 26.5, 76.00, 14.938, 151.56, -0.25269, 0.5924683, 0.75763, -0.10547, 65.250, 63.375, 42.500, -1.04, -3.12, -5.63, 5.3155556, 2.9427779, 3.5611112, 0, 0, 0, 0
173.12, 1314.8, 26.09, 1312.8, 25.57, 1313.6, 26.5, 80.06, 19.250, 146.88, -0.30859, 0.6088867, 0.72443, -0.09619, 17.562, 81.750, 42.188, -0.39, -3.96, -6.24, 5.3699999, 3.0563889, 5.0255556, 0, 0, 0, 0
173.13, 1309.7, 26.09, 1318.5, 25.57, 1315.0, 26.5, 85.06, 22.688, 141.50, -0.36261, 0.6276245, 0.68341, -0.08685, 17.562, 81.750, 42.188, 0.49, -4.86, -6.92, 5.1255555, 3.1252778, 6.4288888, 0, 0, 0, 0
173.14, 1304.7, 26.09, 1310.9, 25.57, 1309.4, 26.5, 338.62, 25.062, 135.62, -0.41229, 0.6475830, 0.63605, -0.07776, 17.562, 81.750, 42.188, 4.81, -8.04, -8.26, 4.6100001, 3.0916667, 7.5511112, 0, 0, 0, 0
173.15, 1308.1, 26.09, 1305.9, 25.57, 1305.6, 26.5, 342.56, 26.062, 129.81, -0.45544, 0.6673584, 0.58508, -0.06976, 17.562, 81.750, 42.188, 5.94, -9.28, -7.71, 3.9355555, 11.6288891, 8.2088890, 0, 0, 0, 0
173.16, 1323.6, 26.09, 1307.1, 25.57, 1315.7, 26.5, 345.06, 25.812, 124.50, -0.49066, 0.6856079, 0.53387, -0.06415, 17.562, 81.750, 42.188, 6.43, -10.41, -6.97, 3.2655556, 10.3377781, 8.3966665, 0, 0, 0, 0
173.17, 1323.1, 26.09, 1329.2, 25.57, 1329.8, 26.5, 346.38, 24.562, 120.06, -0.51807, 0.7015991, 0.48535, -0.06165, -0.062, 81.750, 6.875, 6.32, -11.55, -5.97, 2.6755555, 8.6722221, 8.1966667, 0, 0, 0, 0
173.18, 1324.3, 26.09, 1330.7, 25.57, 1323.5, 26.5, 346.75, 22.688, 116.56, -0.53802, 0.7153931, 0.44147, -0.06219, -0.062, 81.750, 6.875, 6.35, -11.69, -4.80, 2.0777779, 6.9277778, 7.6900001, 0, 0, 0, 0
173.19, 1322.0, 26.09, 1318.5, 25.57, 1334.2, 26.5, 346.44, 20.500, 114.12, -0.55151, 0.7269287, 0.40387, -0.06543, -0.062, 81.750, 6.875, 6.13, -11.72, -4.19, 1.5144445, 5.1788888, 6.9333334, 0, 0, 0, 0
173.20, 1321.3, 26.09, 1320.5, 25.57, 1317.0, 26.5, 345.62, 18.250, 112.50, -0.55945, 0.7366943, 0.37329, -0.07043, -0.062, 81.750, 6.875, 5.92, -11.77, -3.83, 0.9355556, 3.6077778, 5.9855556, 0, 0, 0, 0
173.21, 1328.0, 26.09, 1332.0, 25.57, 1327.8, 26.5, 344.81, 16.312, 111.69, -0.56268, 0.7454224, 0.34949, -0.07489, -0.062, 81.750, 6.875, 5.06, -11.67, -3.06, 0.1744444, 2.4922223, 4.8477778, 0, 0, 0, 0
173.22, 1335.0, 26.09, 1340.5, 25.57, 1333.7, 26.5, 344.19, 14.812, 111.62, -0.56189, 0.7536011, 0.33215, -0.07776, 35.500, 62.062, -16.250, 5.10, -10.25, -3.28, -0.6155556, 6.6711111, 3.6733334, 0, 0, 0, 0
173.23, 1330.4, 26.09, 1333.2, 25.57, 1323.8, 26.5, 343.50, 13.562, 112.00, -0.55798, 0.7610474, 0.32074, -0.08081, 35.500, 62.062, -16.250, 4.96, -10.16, -3.45, -1.0955555, 2.8800001, 2.7544444, 0, 0, 0, 0
173.24, 1327.6, 26.09, 1328.9, 25.57, 1328.1, 26.5, 342.31, 12.500, 112.69, -0.55145, 0.7674561, 0.31555, -0.08551, 35.500, 62.062, -16.250, 4.70, -10.50, -3.52, -1.3933333, 1.9022223, 1.9311111, 0, 0, 0, 0
173.25, 1329.4, 26.09, 1329.9, 25.57, 1332.1, 26.5, 340.50, 11.562, 113.75, -0.54205, 0.7725220, 0.31738, -0.09296, 35.500, 62.062, -16.250, 3.88, -11.98, -3.73, -1.6433333, 1.9466667, 1.0644444, 0, 0, 0, 0
173.26, 1343.4, 26.09, 1346.9, 25.57, 1345.0, 26.5, 337.88, 10.625, 115.06, -0.52985, 0.7759399, 0.32629, -0.10345, 35.500, 62.062, -16.250, 3.65, -12.10, -3.89, -1.8544445, 0.2172222, 0.2311111, 0, 0, 0, 0
173.27, 1339.6, 26.09, 1340.9, 25.57, 1343.3, 26.5, 334.12, 9.625, 116.62, -0.51471, 0.7774658, 0.34161, -0.11823, 52.688, 35.062, -24.250, 3.39, -12.31, -4.05, -1.9600000, -0.3203472, -0.4255556, 0, 0, 0, 0
173.28, 1331.5, 26.09, 1329.7, 25.57, 1327.5, 26.5, 328.88, 8.312, 118.25, -0.49652, 0.7764282, 0.36267, -0.13824, 52.688, 35.062, -24.250, 3.21, -12.34, -4.13, -1.9477777, -1.7222222, -0.8988889, 0, 0, 0, 0
173.30, 1332.8, 26.09, 1335.5, 25.57, 1339.2, 26.5, 322.06, 6.688, 119.88, -0.47534, 0.7724609, 0.38818, -0.16327, 52.688, 35.062, -24.250, 2.79, -12.73, -4.36, -1.8688889, -0.5316667, -1.2466667, 0, 0, 0, 0
173.31, 1339.0, 26.09, 1339.6, 25.57, 1336.8, 26.5, 304.69, 2.375, 122.44, -0.42633, 0.7551880, 0.44507, -0.22333, 52.688, 35.062, -24.250, 2.11, -13.16, -4.34, -1.5555556, -0.6490972, -1.5333333, 0, 0, 0, 0
173.32, 1341.5, 26.09, 1343.8, 25.57, 1334.8, 26.5, 294.94, 0.000, 123.31, -0.40027, 0.7424316, 0.47266, -0.25525, 38.750, 22.000, -33.000, 1.47, -12.41, -4.46, -1.3166667, -0.6631250, -1.4900000, 0, 0, 0, 0
173.33, 1338.8, 26.09, 1343.1, 25.57, 1341.8, 26.5, 284.94, -2.562, 123.75, -0.37408, 0.7276001, 0.49829, -0.28711, 38.750, 22.000, -33.000, 1.14, -12.21, -4.88, -1.0411111, -0.6598611, -1.3866667, 0, 0, 0, 0
173.34, 1337.9, 26.09, 1338.6, 25.57, 1342.1, 26.5, 275.12, -5.125, 123.81, -0.34839, 0.7108765, 0.52136, -0.31848, 38.750, 22.000, -33.000, 0.72, -12.18, -4.72, -0.7322222, -0.6459028, -1.2722223, 0, 0, 0, 0
173.35, 1338.9, 26.09, 1334.9, 25.57, 1333.0, 26.5, 265.69, -7.562, 123.50, -0.32361, 0.6928711, 0.54187, -0.34869, 38.750, 22.000, -33.000, 0.37, -11.68, -4.93, -0.4411111, -0.6225000, -1.1722223, 0, 0, 0, 0
173.36, 1341.6, 26.09, 1346.1, 25.57, 1343.1, 26.5, 256.94, -9.938, 122.88, -0.29987, 0.6739502, 0.55994, -0.37726, 38.750, 22.000, -33.000, -0.24, -11.10, -4.38, -0.2355556, -0.5936111, -1.0977777, 0, 0, 0, 0
173.37, 1342.5, 26.09, 1338.4, 25.57, 1336.3, 26.5, 249.00, -12.062, 122.12, -0.27740, 0.6547241, 0.57574, -0.40363, 5.500, 13.375, -24.188, -0.51, -11.07, -4.03, -0.1188889, -0.5573611, -1.0599999, 0, 0, 0, 0
173.38, 1346.8, 26.09, 1349.6, 25.57, 1350.4, 26.5, 242.00, -13.875, 121.25, -0.25665, 0.6359253, 0.58954, -0.42688, 5.500, 13.375, -24.188, -0.89, -11.58, -4.01, -0.1211111, -0.5084028, -1.0633334, 0, 0, 0, 0
173.39, 1348.7, 26.09, 1353.9, 25.57, 1359.2, 26.5, 236.38, -15.250, 120.44, -0.23895, 0.6185303, 0.60162, -0.44537, 5.500, 13.375, -24.188, -1.53, -10.82, -3.71, -0.2166667, -1.7219445, -1.1844444, 0, 0, 0, 0
173.40, 1346.4, 26.09, 1346.5, 25.57, 1346.6, 26.5, 232.25, -16.062, 119.75, -0.22510, 0.6029053, 0.61255, -0.45892, 5.500, 13.375, -24.188, -1.86, -10.60, -3.41, -0.3233333, -1.3830556, -1.4177778, 0, 0, 0, 0
173.41, 1346.1, 25.97, 1353.4, 25.57, 1338.4, 26.5, 229.56, -16.375, 119.25, -0.21600, 0.5891113, 0.62262, -0.46759, 5.500, 13.375, -24.188, -2.12, -10.69, -3.48, -0.3544444, -1.0230556, -1.7611111, 0, 0, 0, 0
173.42, 1344.0, 25.97, 1352.5, 25.24, 1353.9, 26.5, 228.31, -16.062, 118.88, -0.21191, 0.5772705, 0.63184, -0.47186, -7.688, 6.562, -4.500, -2.37, -10.53, -3.30, -0.3211111, -2.6466668, -2.1099999, 0, 0, 0, 0
173.43, 1348.5, 25.97, 1347.0, 25.24, 1353.5, 26.3, 228.50, -15.250, 118.69, -0.21289, 0.5672607, 0.64026, -0.47223, -7.688, 6.562, -4.500, -2.61, -10.44, -3.20, -0.2133333, -5.1599998, -2.4277778, 0, 0, 0, 0
173.44, 1359.0, 25.97, 1359.8, 25.24, 1354.2, 26.3, 230.19, -13.875, 118.50, -0.23199, 0.5533447, 0.65344, -0.46161, -7.688, 6.562, -4.500, -2.67, -10.61, -3.01, -0.0355556, -3.2888889, -2.7588890, 0, 0, 0, 0
173.45, 1351.3, 25.97, 1349.4, 25.24, 1340.7, 26.3, 233.31, -11.938, 118.44, -0.24933, 0.5488892, 0.65784, -0.45148, -7.688, 6.562, -4.500, -2.63, -10.44, -2.79, 0.1722222, -6.6888890, -3.0666666, 0, 0, 0, 0
173.46, 1340.5, 25.97, 1346.0, 25.24, 1342.5, 26.3, 237.81, -9.625, 118.31, -0.24933, 0.5488892, 0.65784, -0.45148, -7.688, 6.562, -4.500, -2.35, -10.53, -2.37, 0.4111111, -2.9088888, -3.3077779, 0, 0, 0, 0
173.47, 1346.6, 25.97, 1350.0, 25.24, 1345.1, 26.3, 243.38, -6.875, 118.06, -0.27124, 0.5455933, 0.66034, -0.43890, -3.875, 5.062, 0.688, -2.06, -10.56, -2.03, 0.7288889, -4.0533333, -3.4844444, 0, 0, 0, 0
173.48, 1347.0, 25.97, 1354.9, 25.24, 1350.1, 26.3, 257.25, -0.750, 116.75, -0.32739, 0.5417480, 0.65698, -0.40948, -3.875, 5.062, 0.688, -1.78, -10.94, -1.75, 1.1466666, -5.1022224, -3.5711112, 0, 0, 0, 0
173.49, 1349.6, 25.97, 1348.7, 25.24, 1350.2, 26.3, 264.62, 2.250, 115.38, -0.35980, 0.5407104, 0.64966, -0.39514, -3.875, 5.062, 0.688, -1.52, -10.89, -1.59, 1.7300000, -5.9433331, -3.4377778, 0, 0, 0, 0
173.50, 1339.2, 25.97, 1338.4, 25.24, 1345.8, 26.3, 271.69, 5.062, 113.44, -0.39404, 0.5405884, 0.63727, -0.38257, -3.875, 5.062, 0.688, -0.80, -11.27, -1.62, 2.4177778, -6.5266666, -3.0999999, 0, 0, 0, 0
173.51, 1338.5, 25.97, 1337.2, 25.24, 1344.3, 26.3, 271.69, 5.062, 113.44, -0.42871, 0.5418701, 0.61945, -0.37256, -3.875, 5.062, 0.688, -0.32, -11.72, -1.80, 3.2200000, -7.0488887, -2.3955555, 0, 0, 0, 0
173.52, 1356.4, 25.97, 1355.2, 25.24, 1359.7, 26.3, 278.00, 7.312, 110.94, -0.46149, 0.5441284, 0.59796, -0.36523, 1.000, 1.375, 3.000, 0.33, -10.51, -1.87, 3.9311111, -1.8433334, -1.4255556, 0, 0, 0, 0
173.53, 1358.0, 25.97, 1355.3, 25.24, 1362.0, 26.3, 287.31, 9.625, 105.06, -0.49115, 0.5473633, 0.57330, -0.36127, 1.000, 1.375, 3.000, 1.11, -10.99, -1.82, 4.4800000, 1.7108333, 0.5622222, 0, 0, 0, 0
173.54, 1351.5, 25.97, 1350.5, 25.24, 1351.4, 26.3, 290.25, 9.688, 102.00, -0.51721, 0.5512085, 0.54669, -0.36023, 1.000, 1.375, 3.000, 2.94, -11.94, -1.46, 4.5033336, 1.5758333, 1.4344444, 0, 0, 0, 0
173.56, 1341.6, 25.97, 1348.8, 25.24, 1338.2, 26.3, 292.31, 9.125, 99.06, -0.53973, 0.5551758, 0.51935, -0.36151, 1.000, 1.375, 3.000, 3.57, -11.87, -1.05, 4.4022222, 5.7177777, 2.0711112, 0, 0, 0, 0
